id,chat,message_id,date,url,views,reaction_count,reaction_breakdown,text,sender_id,label,topics,primaryTopic,topics_ollama_raw,locations_ranked,tagging_error
nsc131official:398,nsc131official,398,2023-09-20T03:25:24+00:00,https://t.me/nsc131official/398,20033,0,{},"NSC 131 Activists demonstrated outside of the Red Roof Inn in Framingham, Massachusetts to confront invaders and their enablers. Over 100 Haitians are being housed there with taxpayer dollars in the midst of a region-wide housing shortage.

NEW ENGLAND IS OURS, THE REST MUST GO!

@NSC131official",-1001896687370,,"['Street Mobilization', 'Censorship Claims', 'Migration', 'Institutions']",Street Mobilization,"['Street Mobilization', 'Censorship Claims', 'Migration', 'Institutions']",[],
nsc131official:397,nsc131official,397,2023-09-19T14:22:01+00:00,https://t.me/nsc131official/397,18858,0,{},"🐷“I’m asking what you guys are doing”

🗿”Are you suspecting us of committing a crime?”

🐷“I’m asking you what you’re doing”

🗿Leaves 

🐷”What are you guys doing???” 

📍Framingham, Massachusetts

@NSC131official",-1001896687370,,"['Censorship Claims', 'Street Mobilization', 'Media Criticism', 'Institutions']",Censorship Claims,"['Censorship Claims', 'Street Mobilization', 'Media Criticism', 'Institutions']",[],
nsc131official:396,nsc131official,396,2023-09-18T23:02:59+00:00,https://t.me/nsc131official/396,15062,0,{},"NSC 131 has now demonstrated outside of 6 invader hotels/campuses in the past 30 days, what is your crew doing? 

If you don’t shut down Drag Queens, Antifa, BLM, or confront invaders what are you really providing to our people besides gracing them with your super original message and aesthetics? 

Our people need fighters, not new slogans. Get out there, do better.

@NSC131official",-1001896687370,,"['Street Mobilization', 'Censorship Claims', 'Conflict', 'Media Criticism']",Street Mobilization,"['Street Mobilization', 'Censorship Claims', 'Conflict', 'Media Criticism']",[],
nsc131official:391,nsc131official,391,2023-09-17T03:59:32+00:00,https://t.me/nsc131official/391,14283,0,{},"NSC 131 Activists demonstrated outside of the Red Roof Inn in Framingham, Massachusetts to confront invaders and their enablers. Over 100 Haitians are being housed there with taxpayer dollars in the midst of a region-wide housing shortage.

NEW ENGLAND IS OURS, THE REST MUST GO!

@NSC131official",-1001896687370,,"['Street Mobilization', 'Censorship Claims', 'Migration', 'Institutions']",Street Mobilization,"['Street Mobilization', 'Censorship Claims', 'Migration', 'Institutions']",[],
nsc131official:388,nsc131official,388,2023-09-14T08:10:39+00:00,https://t.me/nsc131official/388,11214,0,{},"Anyone with info or tips regarding the Northern Border Invasion please contact @Crew131Guy / 
NewEnglandNats@protonmail.com

Northern NH, VT, and NY have experienced more illegal crossings in the last year than the the past 10 years combined. These are Central American, African, and Middle Eastern invaders. 

As always, we will do everything in our power to address this, and the most valuable contribution you can make is information. 

**EDIT**
We are particularly looking for information regarding where the majority of border crossing apprehensions/arrests are made and where common illegal points of entry are. 

https://nhjournal.com/sununu-as-illegal-crossings-surge-biden-admin-rejects-plea-for-border-funding/

@NSC131official",-1001896687370,,"['Migration', 'Demographics', 'Street Mobilization', 'Conflict']",Migration,"['Migration', 'Demographics', 'Street Mobilization', 'Conflict']",[],
nsc131official:387,nsc131official,387,2023-09-14T00:38:04+00:00,https://t.me/nsc131official/387,16229,0,{},"NSC 131 Activists demonstrated outside of the, “Family Welcome Center” at Eastern Nazarene College in Quincy, Massachusetts.

@NSC131official",-1001896687370,,"['Street Mobilization', 'Ideology', 'Censorship Claims', 'Symbols']",Street Mobilization,"['Street Mobilization', 'Ideology', 'Censorship Claims', 'Symbols']",[],
nsc131official:381,nsc131official,381,2023-09-10T04:47:21+00:00,https://t.me/nsc131official/381,18443,0,{},"NSC 131 Activists demonstrated outside of the, “Family Welcome Center” at Eastern Nazarene College in Quincy, Massachusetts. This location is serving as a staging area for incoming invaders to transport them throughout Massachusetts. Dozens of Africans and their families are being housed there with taxpayer dollars. 

This action was conducted as a part of our continued effort to oppose the state-sanctioned invasion of New England by Africans and Central Americans. 

We ask the politicians; are you getting the picture yet? 

@NSC131official",-1001896687370,,"['Street Mobilization', 'Censorship Claims', 'Migration', 'Ideology']",Street Mobilization,"['Street Mobilization', 'Censorship Claims', 'Migration', 'Ideology']",[],
nsc131official:379,nsc131official,379,2023-09-07T04:14:38+00:00,https://t.me/nsc131official/379,16262,0,{},"👀

@NSC131official",-1001896687370,,,,,,
nsc131official:378,nsc131official,378,2023-09-06T12:33:09+00:00,https://t.me/nsc131official/378,7581,0,{},"Massachusetts calls up national guard to cope with migrants as protests rage

The protesters claimed that the state has prioritized the need of the migrants over the need of its own homeless residents, including veterans, with many at the rally flashing signs that read, “Vets and Cape Homeless First!!”— Article",-1001896687370,,"['Street Mobilization', 'Migration', 'Institutions', 'Symbols']",Street Mobilization,"['Street Mobilization', 'Migration', 'Institutions', 'Symbols']",[],
nsc131official:377,nsc131official,377,2023-09-05T10:46:12+00:00,https://t.me/nsc131official/377,8071,0,{},"Governor Maura Healey has declared a state of emergency over the recent influx of Haitian invaders from Texas giving her executive powers to relocate these foreign aliens and their families wherever she sees fit, with no cooperation or consent from local officials. Likely in response to recent NSC 131 demonstrations, she has mobilized the National Guard to secure and assist these invaders, enrolling their children in public schools, receiving free healthcare, and signing up for other taxpayer funded benefits. 

We will continue to oppose ALL those who are guilty of this vile treason against New England and her people. The politicians, the hotels, and now the National Guard. It is times like these when our movement must step up to the plate and be the vanguard we say we are. 

Fuck your optics
Fuck your message
Fuck your stickers
Do something

@NSC131official",-1001896687370,,"['Institutions', 'Street Mobilization', 'Migration', 'Censorship Claims']",Institutions,"['Institutions', 'Street Mobilization', 'Migration', 'Censorship Claims']",[],
nsc131official:376,nsc131official,376,2023-09-03T22:32:20+00:00,https://t.me/nsc131official/376,16030,0,{},"NSC 131 Activists demonstrated outside of the Extended Stay America hotel in Marlborough, Massachusetts. Over a hundred Haitian invaders and their families are being housed there. 

@NSC131official
Gab.com/NewEngland131
NewEnglandNats@protonmail.com",-1001896687370,,"['Street Mobilization', 'Censorship Claims', 'Migration', 'Ideology']",Street Mobilization,"['Street Mobilization', 'Censorship Claims', 'Migration', 'Ideology']",[],
nsc131official:371,nsc131official,371,2023-09-03T03:01:50+00:00,https://t.me/nsc131official/371,14895,0,{},"NSC 131 Activists demonstrated outside of Extended Stay America in Marlborough, Massachusetts. The hotel is housing over a hundred Haitian invaders and their families.

Our politicians have been doing their best to facilitate the large scale invasion of New England by Africans and Central Americans, declaring a state of emergency to grant the governor the executive power to put these invaders wherever she sees fit within Massachusetts’ borders. The political traitors and the hotels guilty of cooperating with this invasive effort will be opposed wherever and whenever possible.

@NSC131official",-1001896687370,,"['Street Mobilization', 'Censorship Claims', 'Institutions', 'Migration']",Street Mobilization,"['Street Mobilization', 'Censorship Claims', 'Institutions', 'Migration']",[],
nsc131official:370,nsc131official,370,2023-08-29T02:48:02+00:00,https://t.me/nsc131official/370,7431,0,{},"NSC 131 (@NSC131official) getting some ink for their direct action against hotels full of ""migrants"" in Massachusetts.

@TheWesternChauvinist7

https://www.bostonglobe.com/2023/08/28/metro/neo-nazi-group-nsc-131-holds-anti-immigration-protest-outside-woburn-hotel/",-1001896687370,,"['Censorship Claims', 'Street Mobilization', 'Media Criticism', 'Migration']",Censorship Claims,"['Censorship Claims', 'Street Mobilization', 'Media Criticism', 'Migration']",[],
nsc131official:367,nsc131official,367,2023-08-27T23:46:56+00:00,https://t.me/nsc131official/367,21772,0,{},"NSC 131 Activists organized an emergency mobilization and demonstrated outside of 3 invader filled hotels in Woburn, Massachusetts. 

@NSC131official",-1001896687370,,"['Street Mobilization', 'Censorship Claims', 'Conflict', 'Migration']",Street Mobilization,"['Street Mobilization', 'Censorship Claims', 'Conflict', 'Migration']",[],
nsc131official:361,nsc131official,361,2023-08-27T03:43:09+00:00,https://t.me/nsc131official/361,11161,0,{},"NSC 131 organized an emergency mobilization in Woburn, Massachusetts to oppose invaders and their collaborators. The action was conducted in response to hundreds of Haitian invaders being housed in Woburn hotels with taxpayer dollars. 

Despite Governor Maura Healy’s best efforts, New England will always reject racial replacement wherever and whenever possible. 

📍Red Roof Plus, Woburn, Massachusetts

@NSC131official",-1001896687370,,"['Street Mobilization', 'Censorship Claims', 'Migration', 'Institutions']",Street Mobilization,"['Street Mobilization', 'Censorship Claims', 'Migration', 'Institutions']",[],
nsc131official:358,nsc131official,358,2023-08-27T03:42:25+00:00,https://t.me/nsc131official/358,8538,0,{},"NSC 131 organized an emergency mobilization in Woburn, Massachusetts to oppose invaders and their collaborators. The action was conducted in response to hundreds of Haitian invaders being housed in Woburn hotels with taxpayer dollars. 

Despite Governor Maura Healy’s best efforts, New England will always reject racial replacement wherever and whenever possible. 

📍Sonesta Select, Woburn, Massachusetts

@NSC131official",-1001896687370,,"['Street Mobilization', 'Censorship Claims', 'Migration', 'Institutions']",Street Mobilization,"['Street Mobilization', 'Censorship Claims', 'Migration', 'Institutions']",[],
nsc131official:355,nsc131official,355,2023-08-27T03:41:21+00:00,https://t.me/nsc131official/355,8752,0,{},"NSC 131 organized an emergency mobilization in Woburn, Massachusetts to oppose invaders and their collaborators. The action was conducted in response to hundreds of Haitian invaders being housed in Woburn hotels with taxpayer dollars. 

Despite Governor Maura Healy’s best efforts, New England will always reject racial replacement wherever and whenever possible. 

📍Crowne Plaza, Woburn, Massachusetts

@NSC131official",-1001896687370,,"['Street Mobilization', 'Censorship Claims', 'Migration', 'Institutions']",Street Mobilization,"['Street Mobilization', 'Censorship Claims', 'Migration', 'Institutions']",[],
nsc131official:353,nsc131official,353,2023-08-23T04:05:40+00:00,https://t.me/nsc131official/353,12522,0,{},"In light of the recent passing of increased White Replacement legislation by politicians in Connecticut, Rhode Island, Massachusetts, Maine, New Hampshire, and Vermont we are calling on our supporters to submit info to @Crew131Guy / NewEnglandNats@protonmail.com regarding what towns invaders are confirmed to be relocating to and which businesses/hotels they may be staying in. In order for us to react as quickly and efficiently as possible, we need as much information as we can get. Thank you! 

@NSC131official",-1001896687370,,"['Migration', 'Demographics', 'Street Mobilization', 'Censorship Claims']",Migration,"['Migration', 'Demographics', 'Street Mobilization', 'Censorship Claims']",[],
nsc131official:350,nsc131official,350,2023-08-20T03:42:41+00:00,https://t.me/nsc131official/350,11195,0,{},"KEEP CT WHITE 

📍Bristol, Connecticut 

@NSC131official",-1001896687370,,"['Censorship Claims', 'Demographics']",Censorship Claims,"['Censorship Claims', 'Demographics']",[],
nsc131official:346,nsc131official,346,2023-08-17T11:53:52+00:00,https://t.me/nsc131official/346,10673,0,{},"Welcome to New England 🌲🏛️

@NSC131official",-1001896687370,,"['Censorship Claims', 'Symbols']",Censorship Claims,"['Censorship Claims', 'Symbols']",[],
nsc131official:344,nsc131official,344,2023-08-16T03:27:14+00:00,https://t.me/nsc131official/344,13075,0,{},"NSC 131 Activists demonstrated in Augusta, Maine outside of the Governors home and around the State Capitol building to protest Governor Janet Mills’ decision to import 75,000 Africans into Maine by 2029. 

They were met with overwhelming support and raised awareness to the recent legislation. Every attempt at White Replacement in New England will be addressed for as long as NSC 131 exists. Expect us! 

KEEP NEW ENGLAND WHITE!

@NSC131official",-1001896687370,,"['Street Mobilization', 'Censorship Claims', 'Institutions', 'Ideology']",Street Mobilization,"['Street Mobilization', 'Censorship Claims', 'Institutions', 'Ideology']",[],
