id,chat,message_id,date,url,views,reaction_count,reaction_breakdown,text,sender_id,label
jungenationalisten:4594,jungenationalisten,4594,2025-11-08T11:14:28+00:00,https://t.me/jungenationalisten/4594,2787,42,"{""👍"": 36, ""❤"": 6}","Diesen Sonntag (9. November): Großer Bürgerprotest in Hartha!

Mit Demonstration durch die Stadt!

Am Sonntag, den 9. November 2025, findet auf dem Marktplatz im mittelsächsischen Hartha ein großer Bürgerprotest statt, um - unterstützt von zahlreichen Aktivisten aus der Region - ein deutliches Zeichen gegen das geplante Asylheim zu setzen. Der Widerstand wird keine Eintagsfliege bleiben, sondern wächst.

Mit dabei sind:
👉 Marcus Fuchs
👉 Wolfgang Schmidl
👉 Max Schreiber
👉 Livemusik von NDS und viele weitere!

Ort: Marktplatz Hartha
Datum: Sonntag, 09.11.2025
Uhrzeit: 16:00 Uhr

Derzeit versuchen einige Stadträte, einen Pseudo-Protest, wenige Tage vor der großen Demonstration, zu organisieren, bei dem das Landratsamt angefleht wird, doch bitte nicht ganz so viele Asylbewerber zu schicken. Davon sollte sich niemand in die Irre führen lassen: Hartha möchte überhaupt keine Asylbewerber, Remigration ist das Gebot der Stunde.

➡️ Kommt zahlreich, bringt Freunde, Familie und Nachbarn mit. Lasst uns gemeinsam zeigen, dass wir nicht schweigen, wenn es um unsere Heimat geht.

FREIE SACHSEN: Folgt uns für alle Nachrichten und Informationen bei Telegram! https://t.me/freiesachsen",-1001180598066,
jungenationalisten:4593,jungenationalisten,4593,2025-11-07T14:14:32+00:00,https://t.me/jungenationalisten/4593,2714,70,"{""🔥"": 47, ""❤"": 18, ""👍"": 5}","Deutschland uns Deutschen, wem auch sonst?!
@jungenationalisten

Während andere ihr trostloses Leben vor sich hin leben packen wir an.
Als nationalistische Jugendorganisation bieten wir euch alles was es braucht:
● Bildung 
● Gemeinschaft 
● Aktivismus 

Werde Teil unserer Jugendbewegung. 
Macher suchen Macher!

Junge Nationalisten Thüringen:
Folgt uns bei Telegram!",-1001180598066,
jungenationalisten:4592,jungenationalisten,4592,2025-11-07T09:02:33+00:00,https://t.me/jungenationalisten/4592,2688,38,"{""👏"": 33, ""❤"": 5}","Ihr wollt immer auf dem neusten Stand unserer Aktivitäten in Mecklenburg und Pommern sein?
Ihr wollt das noch mehr Menschen sehen, was die rebellische Jugend Woche für Woche für ein freies und souveränes Deutschland leistet?
@jungenationalisten 

Dann unterstützt unseren Telegramkanal!",-1001180598066,
jungenationalisten:4591,jungenationalisten,4591,2025-11-06T19:25:25+00:00,https://t.me/jungenationalisten/4591,2653,39,"{""👍"": 37, ""👏"": 2}","💥 EILMELDUNG: Dieter Stein (""Junge Freiheit"") betreibt Ausschluss von ""Sturmzeichen"" und ""Klosterhaus"" bei Messe in Halle - rechtliche Schritte gegen GmbH eingeleitet!

Hier das Wichtigste in Kürze:

▪️Dieter Stein, Chefredakteur der Wochenzeitung ""Junge Freiheit"", hat massiv Druck ausgeübt, damit ihm missliebige Verlage von der ""rechten"" Buchmesse in Halle ausgeschlossen werden.

▪️Die Impuls GmbH als Vertragspartnerin der Messe-Veranstalter BuchHaus Loschwitz (die selbst keine Schuld trifft!) reagierte wie von Stein gewünscht und kündigte heute Mittag, 2 Tage vor der Messe, die Verträge!

▪️Wir haben umgehend rechtliche Schritte gegen die GmbH eingeleitet, morgen ist mit einer Gerichtsentscheidung zu rechnen.

▪️Auf der Startseite zur Messe steht nun eine Falschbehauptung und Verleumdung über den Sturmzeichen-Verlag!

➡️ Hier die ganze Pressemitteilung von Verlagsinhaber Sascha Krolzig lesen!

🌊 KANAL STURMZEICHEN - @sturmzeichen",-1001180598066,
jungenationalisten:4588,jungenationalisten,4588,2025-11-04T18:27:59+00:00,https://t.me/jungenationalisten/4588,3085,100,"{""👍"": 66, ""❤"": 19, ""👏"": 10, ""🔥"": 5}","Flagge zeigen in der Landeshauptstadt!
@jungenationalisten

Eine kleine Gruppe von JN'lern waren am vergangenen Sonnabend in der Landeshauptstadt Erfurt, um Flagge zu zeigen. 

Der ein oder andere Antideutsche erfreute sich weniger über unsere Anwesenheit, was uns nicht weiter störte.

Es war ein toller Tag mit Kameradschaft und Zusammenhalt.

Werde Teil unserer Jugendbewegung!

Junge Nationalisten Thüringen:
Folgt uns bei Telegram!",-1001180598066,
jungenationalisten:4587,jungenationalisten,4587,2025-11-04T12:15:30+00:00,https://t.me/jungenationalisten/4587,2993,68,"{""👏"": 37, ""❤"": 24, ""🔥"": 4, ""👍"": 3}","Neu: Aufkleber - Mädelbund!⚔️ 

Seit Frühjahr 2025 gibt es unseren Mädelbund: 

Er dient als Untergliederung für
heimatbewusste deutsche Mädel, die sich ihrer Herkunft und ihrer Weiblichkeit bewusst sind und in gemeinschaftlichen Atmosphäre das erleben wollen, was Politik, Medien und linke Lehrer allzu oft verteufeln:
Normalität, Gesundheit und Identität.

Heimat ist auch Frauensache!

💥 Die Aufkleber gibt‘s hier:
-> https://frontdienst.de/product/maedelbund-logo-aufkleber/

- Material für Aktivisten- 📢💪🏻
Folgt uns: https://t.me/Frontdienst",-1001180598066,
jungenationalisten:4586,jungenationalisten,4586,2025-11-03T16:17:13+00:00,https://t.me/jungenationalisten/4586,3344,53,"{""👍"": 48, ""❤"": 3, ""🔥"": 2}","Am 14.11 ist es wieder soweit. Es heißt „Offener Abend“ in Essen-Kray.

Durch Gegenprotest und Schikanen von Seiten des Staates fühlen wir uns in unserer Sache bestätigt. Es ist wohl richtig ein Angebot zu schaffen für die, die noch an Deutschland glauben und sich nach Veränderung sehnen. 

Ein System wie unseres, fürchtet eine starke Jugend. Eine starke Jugend welche im Austausch steht mit denen, die ihr Leben lang schon Widerstand leisten und von denen sie lernen kann. 
Eine Jugend, die immer weiter erwacht. 

Also komm auch DU am 14.11. nach Essen, informier dich, vernetzt dich und zeig was es heißt für dein Land einzustehen. 

Stellt euch darauf ein, dass im November nicht nur Sankt Martin auf die Straße geht.😉

Teilen, verbreiten, erscheinen!

—
@JN_Westverband",-1001180598066,
jungenationalisten:4585,jungenationalisten,4585,2025-11-01T17:26:38+00:00,https://t.me/jungenationalisten/4585,3622,59,"{""🔥"": 38, ""👍"": 14, ""👏"": 7}","Flugblattverteilung in Ostthüringen
@jungenationalisten

Letzte Woche Freitag schnappten wir uns ein paar Flugblätter und zogen durch die seelenleere Stadt Gera. Uns viel dabei sofort die moralische Zerstörung, inklusive der beispiellosen Degeneration, der Jugend auf. Das System bietet den besten Nährboden für alle negativen Eigenschaften.  Die Heinrichstraße in Gera ist daher das Sammelbecken schlechthin. Wohingegen die Natur unsere Pflicht und Heimat ist, finden wir alle systemischen Eigenschaften in den Städten wieder. 

Steht dir das weltweite Prinzip der neuen Weltordnung bis zum Halse? 
Werde Teil der Jungen Nationalisten, denn die Veränderung beginnt bei dir!

Junge Nationalisten Thüringen:
Folgt uns bei Telegram!",-1001180598066,
jungenationalisten:4584,jungenationalisten,4584,2025-11-01T13:33:44+00:00,https://t.me/jungenationalisten/4584,3502,63,"{""❤"": 63}","1/11/13🇬🇷🏴
1/11/25",-1001180598066,
jungenationalisten:4583,jungenationalisten,4583,2025-10-31T09:34:03+00:00,https://t.me/jungenationalisten/4583,3483,72,"{""❤"": 69, ""🔥"": 2, ""👍"": 1}","Tierschutz verpflichtet!
@jungenationalisten 
@heimat_th

Unter dem Motto ""Tierschutz verpflichtet"" wollen wir in den kommenden Tagen und Wochen Tierfutterspenden sammeln, welche Mitglieder der JN und unserer Mutterpartei an die örtlichen Tierheime übergeben werden.

Ihr wollt unseren Aufruf folgen und Tierfutter oder andere brauchbare Sachen für die Tierheime spenden?
Dann meldet Euch per E - Post thueringen@aktion-widerstand.de.
Gerne könnt ihr eure Spenden an die Landesgeschäftsstelle nach Eisenach schicken (Die Heimat Thüringen, Katharinenstraße 147A, 99817 Eisenach).

Unterstützt uns bei unseren Anliegen und helft somit auch euren umliegenden Tierheimen!

Junge Nationalisten Thüringen 
Folgt uns bei Telegram!",-1001180598066,
jungenationalisten:4575,jungenationalisten,4575,2025-10-30T16:46:23+00:00,https://t.me/jungenationalisten/4575,3536,87,"{""👍"": 49, ""🔥"": 26, ""❤"": 9, ""👏"": 3}","Frankenfahrt der IG Musik 🎻
@jungenationalisten 🇩🇪 

Im Oktober veranstaltete unsere Interessengemeinschaft Musik eine Frankenfahrt in das schöne Umland von Mellrichstadt und Bad Neustadt a. d. Saale.

Besonderer Wert wurde dabei – neben dem Entdecken der schönen fränkischen Landschaft – auf das Singen von Volks- und Jugendliedern gelegt. Unsere Lieder klangen durch die idyllischen Wälder und Täler und grüßten all jene, die wir auf unserer Fahrt treffen sollten. Viele schöne Momente erlebten wir an diesem Wochenende – denn was ist schon schöner, als wenn einem die frohe Sonne morgens ins Lager strahlt? 🏕️

Auch kamen wir mit vielen dort lebenden Menschen ins Gespräch. Egal ob alt oder jung – alle waren an unserer kleinen Schar interessiert. Wir vermittelten ihnen, wer wir sind und was wir machen, und bekamen dabei oft positive Rückmeldungen.",-1001180598066,
jungenationalisten:4573,jungenationalisten,4573,2025-10-27T08:24:56+00:00,https://t.me/jungenationalisten/4573,3823,71,"{""❤"": 57, ""🔥"": 6, ""👍"": 5, ""👏"": 3}","„Ein Licht für die Toten“  - Grabkerzenaufkleber ⚔️ 

Wer dieses Jahr noch Aufkleber für das Soldatendenkmal zum Volkstrauertag möchte, hier habt ihr die Möglichkeit !

Stehen wir gemeinsam ein für Ehre, Heimat und Erinnerung.
Lasst uns mit Stolz und Ehrfurcht jener gedenken, die für Deutschland Mut, Treue und Opferbereitschaft gezeigt haben.

Jeder Aufkleber ist ein Bekenntnis – zu unserer Geschichte, zu unseren Werten und zu all jenen, die für unser Land ihr Leben gaben.

Die Aufkleber sind DIN A8 für Grabkerzen.

💥 Die Aufkleber gibt‘s hier:
—> https://frontdienst.de/product/ein-licht-fuer-die-toten-kerzenaufkleber/

- Material für Aktivisten- 📢💪🏻
Folgt uns: https://t.me/Frontdienst",-1001180598066,
jungenationalisten:4572,jungenationalisten,4572,2025-10-26T14:51:31+00:00,https://t.me/jungenationalisten/4572,3340,53,"{""❤"": 49, ""👍"": 4}","16. November  - Heraus zum Heldengedenken 
@jungenationalisten 
@heimat_th 

In der BRD bekannt als Volkstrauertag, halten wir am 16. November bundesweit Heldengedenken ab.

Leider mussten wir und bestimmt viele andere auch feststellen, dass die Anzahl derer, die örtliche Veranstaltungen besuchen oder nur Kerzen aufstellen/ Kränze niederlegen immer weniger wird.
Doch warum ist das so?
Haben die Kameraden vergessen, wer einst an der Front starb?
Haben sie vergessen, wer die Heimat schützte?
Haben Sie vergessen wer Deutschland wieder aufgebaut hat?
WIR HABEN SIE NICHT VERGESSEN!

Daher unser Appell für das diesjährige Heldengedenken.

Geht hinaus zu den Gräbern und Denkmälern, besucht nationale Gedenkveranstaltungen und erweist den Toten unseres Volkes die letzte Ehre. 

Tot sind nur jene, die vergessen werden - Ewig lebt der Toten Tatenruhm!

Junge Nationalisten Thüringen:
Folgt uns bei Telegram!",-1001180598066,
jungenationalisten:4571,jungenationalisten,4571,2025-10-26T10:58:31+00:00,https://t.me/jungenationalisten/4571,3205,23,"{""❤"": 16, ""👍"": 6, ""🔥"": 1}","Dr. Björn Clemens über Fremdherrschaft, Schuldkult und Identität

Unser Autor, Dr. Björn Clemens, spricht mit ""Nach Vorn'"" über sein im MetaPol-Verlag herausgebrachtes Buch ""Die Höllenfahrt der Republik"" und geht dabei auf die Frage ein, ob dieser Staat noch zu retten ist. In seinem Werk beleuchtet der bekannte Jurist die bundesrepublikanische Geschichte aus Sicht eines Westdeutschen Patrioten, der u.a. die Entwicklung der CDU zu einer Partei der Duckmäuser und des Verrats an deutschen Interessen skizziert. Nicht zuletzt befasst sich Clemens auch mit der Frage ""Was ist das Volk"" aus juristischer Sicht. Dies dürfte eine der spannendsten Fragestellungen der heutigen Zeit sein.

https://www.youtube.com/watch?v=6SoBPqX3FC0",-1001180598066,
jungenationalisten:4570,jungenationalisten,4570,2025-10-26T10:58:21+00:00,https://t.me/jungenationalisten/4570,2520,68,"{""❤"": 52, ""👍"": 15, ""🔥"": 1}","Gemeinsam gegen den CSD!

Am heutigen Sonnabend waren wir gemeinsam mit unserer Jugendorganisation, den Jungen Nationalisten und der DJV in Cottbus auf der Straße, um ein Zeichen gegen den CSD und der damit verbundenen Homopropaganda zu setzen!

Ca. 150 Landsleute folgten unserem Aufruf. 

Neben dem JN Aktivisten Nico Koal sprach auch der neue HEIMAT-Landesvorsitzende aus Sachsen-Anhalt, Jonas Zarrad, zu den Teilnehmern. 

Alles für die Heimat! 🖤🤍💛",-1001180598066,
jungenationalisten:4558,jungenationalisten,4558,2025-10-25T13:45:36+00:00,https://t.me/jungenationalisten/4558,2901,104,"{""👍"": 63, ""❤"": 31, ""👏"": 7, ""🔥"": 3}","Die Revolution beginnt bei dir!
@jungenationalisten 

Junge Nationalisten Thüringen:
Folgt uns bei Telegram!",-1001180598066,
jungenationalisten:4557,jungenationalisten,4557,2025-10-24T08:47:07+00:00,https://t.me/jungenationalisten/4557,2864,67,"{""👍"": 47, ""❤"": 20}","Heraus zum Volkstrauertag 🕯
@WiderstandinAktion ⚙️

Der Volkstrauertag steht fast vor der Tür. Den Helden unseres Volkes wollen wir auch im Jahr 2025 ein würdiges Gedenken geben! 

Nutze auch Du den Sonntag, den 16.11.2025- in fast jeder Ortschaft steht ein Ehrenmal, das geputzt und geschmückt werden sollte. 🕯🏴

Die Feiern am Volkstrauertag sollen nicht nur im Zeichen der Trauer stehen, sondern beleuchten sie auch die verschiedenen Epochen unserer Vergangenheit. Wir sehen Männer und Frauen vor uns, die mit vollem Einsatz und ganzer Hingabe im Kampf für ein neues und freies Deutschland ihr Leben ließen.

💥 Für alle, die noch im Zuge des Volkstrauertages auf der Suche nach Friedhöfen und Denkmälern sind:
—> https://kriegsgraeberstaetten.volksbund.de/friedhof

💥 Die Aufkleber gibt‘s hier:
—> https://frontdienst.de/product/ein-licht-fuer-die-toten-kerzenaufkleber/

Folgt uns bei Telegram, denn wir vernetzen und informieren den Widerstand:  ⚙️ 
https://t.me/WiderstandinAktion",-1001180598066,
jungenationalisten:4556,jungenationalisten,4556,2025-10-23T09:42:29+00:00,https://t.me/jungenationalisten/4556,3221,75,"{""❤"": 63, ""👍"": 7, ""👏"": 3, ""🔥"": 2}","Aufkleber: Deutschland uns Deutschen!
@jungenationalisten 🇩🇪

Aktuelle Debatte zum ""Stadtbild"":
Unseren Nationalstolz dürfen wir uns in einer Zeit, in der die multikulturelle Gesellschaft scheinbar mit allen Mitteln durchgesetzt wird, nicht streitig machen lassen.

Deutschland uns Deutschen
Wem denn auch sonst?

💥 Die Aufkleber gibt‘s hier:
-> https://frontdienst.de/product/deutschland-uns-deutschen-aufkleber/

- Material für Aktivisten- 📢💪🏻
Folgt uns: https://t.me/Frontdienst",-1001180598066,
jungenationalisten:4555,jungenationalisten,4555,2025-10-21T10:50:56+00:00,https://t.me/jungenationalisten/4555,3721,104,"{""❤"": 76, ""🔥"": 15, ""👍"": 9, ""👏"": 4}","Schwarz-Weiß-Rot oder Schwarz-Rot-Gold?
Welche sind die deutschen Farben?
@jungenationalisten 🇩🇪

Unser Arbeitskreis Bildung hat sich der Herkunft der beiden Flaggen angenommen und macht klar, warum wir als Junge Nationalisten beidem positiv gegenüber stehen.

Am Ende wird die offene Frage gestellt, ob für eine Gesundung der Nation eine neue, unverbrauchte Flagge notwendig wäre.

Weiterlesen auf:
https://aktion-widerstand.de/deutschland/deutschland-deine-farben/",-1001180598066,
jungenationalisten:4554,jungenationalisten,4554,2025-10-19T18:39:36+00:00,https://t.me/jungenationalisten/4554,4011,66,"{""👍"": 46, ""❤"": 10, ""🔥"": 10}","Montag - 20.10.2025
19:00 Uhr 
Domplatz Halberstadt

Folgt uns auf:
🔹 Telegram
🔹 Instagram
🔹 TikTok",-1001180598066,
jungenationalisten:4553,jungenationalisten,4553,2025-10-18T17:56:58+00:00,https://t.me/jungenationalisten/4553,6815,72,"{""❤"": 59, ""🔥"": 10, ""👍"": 3}","JN-Infobroschüren jetzt digital
t.me/jungenationalisten 🇩🇪

Ab sofort wird unsere PDF-Broschüre den klassischen Interessentenbrief in Papierform ablösen.

Ihr könnt ihn jederzeit per WhatsApp oder E-Post anfordern.

Worauf wartest du? 
Unser Land braucht dich. 
Werde Teil der Jugend für Deutschland!",-1001180598066,
jungenationalisten:4552,jungenationalisten,4552,2025-10-17T12:33:24+00:00,https://t.me/jungenationalisten/4552,3689,55,"{""❤"": 31, ""👍"": 11, ""👏"": 7, ""🔥"": 6}","Heimat verbindet – Wanderung in Mittelsachsen!
@jungenationalisten 🇩🇪

Am Mittwoch zum Feiertag (Buß und Bettag), dem 19.11. ruft die nächste Wanderung durch die wunderschöne Landschaften Mittelsachsens – ein Ruf, der jene erreicht, die die Schönheit unserer Heimat im Herzen tragen.

Es ist unser gemeinsames Blut, das uns als Deutsche eint, doch es sind auch Erlebnisse wie diese, die einen Menschen formen, die stolz, bewusst und ihrer Verantwortung gegenüber Heimat und Volk gewahr ist. In der stillen Größe der Natur begreifen wir die tiefe Kostbarkeit unseres Landes und die heilige Pflicht, dieses Erbe zu bewahren und an künftige Generationen weiterzugeben.

Lasst uns gemeinsam durch die ehrwürdigen Täler und Wälder schreiten, getragen von dem Wissen, dass jede Begegnung und jedes Erlebnis den Geist der Gemeinschaft stärkt und die Seele unseres Volkes nährt.

Anmeldung und weitere Infos:

WhatsApp: 015202874572
Threema: FRUAZH8V

Folge uns auf Telegram, denn wir vernetzen und informieren den Widerstand: 
https://t.me/WiderstandinAktion",-1001180598066,
jungenationalisten:4549,jungenationalisten,4549,2025-10-16T13:45:34+00:00,https://t.me/jungenationalisten/4549,3001,52,"{""👍"": 38, ""🔥"": 10, ""❤"": 4}","Endlich wieder vorrätig:
JN - Sporthose

Wie auch immer die gesellschaftlichen Zustände derzeit sein mögen, oder wie das Wetter gerade ist – Es gilt sich fit zu halten! 

Der Kampf, den wir führen, fängt bei jedem von uns an. Er beginnt mit dem Kampf gegen uns selbst, gegen das Schwache in uns.

Der eigene Körper duldet keine Ausreden im Lebensstil. Sei fit, sei gesund, sei wehrhaft. Es ist der Geist, der sich den Körper schafft.

Die schwarze, knielange Sporthose von „Gamegear“ ist aus 100% Polyester und verfügt über zwei Reißverschlusstaschen, in denen du wichtige Kleinigkeiten sicher verstauen kannst. So steht zukünftigen Sporteinheiten nichts mehr im Weg. Wir haben auch das Logo angepasst und überarbeitet. 

Nichts kann dem Apparat gefährlicher werden, als ein gesundes Volk mit einem klaren Geist, geführt von einer unerschütterlichen Willenskraft.

- Lebt den Widerstand! -

Die Hose gibt‘s hier: 
-> https://frontdienst.de/index.php/product/jn-sporthose/

- Material für Aktivisten- 📢💪🏻
Folgt uns: https://t.me/Frontdienst",-1001180598066,
